,gene_ids,new_names
7624,AT1G50575,AT1G50575
7625,AT5G65220,RPL29
7626,AT1G64561,AT1G64561
7627,AT5G65040,IRM1
7628,AT3G04980,AT3G04980
7629,AT2G35370,GDH1
7630,AT4G32650,KAT3
7631,AT1G76760,ATY1
7632,AT2G18940,AT2G18940
7633,AT1G06410,TPS7
7634,AT3G46090,ZAT7
7635,AT3G46610,AT3G46610
7636,AT4G16030,AT4G16030
7637,AT2G07648,AT2G07648
7638,AT3G51020,AT3G51020
7639,AT4G34880,AT4G34880
7640,AT1G04040,AT1G04040
7641,AT5G09740,HAM2
7642,AT5G11310,AT5G11310
7643,AT1G12060,BAG5
7644,AT3G28674,AT3G28674
7645,AT1G17750,PEPR2
7646,AT4G04900,RIC10
7647,AT2G16730,BGAL13
7648,AT3G01572,AT3G01572
7649,AT1G71980,RMR2
7650,AT3G59400,GUN4
7651,AT5G40310,AT5G40310
7652,AT4G02580,AT4G02580
7653,AT3G21900,CRRSP16
7654,AT2G43535,ATTI4
7655,AT2G44200,AT2G44200
7656,AT3G08570,AT3G08570
7657,AT4G30860,ASHR3
7658,AT1G69990,AT1G69990
7659,AT4G29540,LPXA
7660,AT4G30050,AT4G30050
7661,AT5G67290,AT5G67290
7662,AT2G34370,PCMP-H25
7663,AT5G10435,AT5G10435
7664,AT1G26515,AT1G26515
7665,AT4G14000,AT4G14000
7666,AT4G36570,ATRL3
7667,AT5G16450,AT5G16450
7668,AT5G26090,AT5G26090
7669,AT2G14260,PIP
7670,AT3G45420,LECRK14
7671,AT5G48570,FKBP65
7672,AT3G02875,ILR1
7673,AT5G57070,AT5G57070
7674,AT3G47420,ATPS3
7675,AT2G38370,AT2G38370
7676,AT3G07300,AT3G07300
7677,AT5G40315,AT5G40315
7678,AT4G25700,BETA-OHASE
7679,AT3G25013,AT3G25013
7680,AT4G11600,GPX6
7681,AT1G77885,AT1G77885
7682,AT1G53440,AT1G53440
7683,AT3G57150,CBF5
7684,AT3G47740,ABCA3
7685,AT3G06140,LUL4
7686,AT1G28335,LCR31
7687,AT2G17787,AT2G17787
7688,AT2G17780,MCA2
7689,AT5G18404,AT5G18404
7690,AT2G34980,PIGC
7691,AT5G43260,AT5G43260
7692,AT4G33650,DRP3A
7693,AT2G16594,AT2G16594
7694,AT3G15810,AT3G15810
7695,AT5G60020,LAC17
7696,AT3G30730,AT3G30730
7697,AT2G15680,CML30
7698,AT1G22640,MYB3
7699,AT3G24300,AMT1-3
7700,AT5G44973,AT5G44973
7701,AT5G06900,CYP93D1
7702,AT3G01190,PER27
7703,AT5G16900,AT5G16900
7704,AT3G61240,RH12
7705,AT5G25630,AT5G25630
7706,AT4G22100,BGLU3
7707,AT2G33830,DRMH1
7708,AT5G45770,RLP55
7709,AT1G48630,RACK1B
7710,AT5G63930,AT5G63930
7711,AT3G60470,AT3G60470
7712,AT5G06670,AT5G06670
7713,AT4G37170,PCMP-H5
7714,AT1G73410,ATMYB54
7715,AT3G46990,AT3G46990
7716,AT1G55900,TIM50
7717,AT2G19110,HMA4
7718,AT3G11620,AT3G11620
7719,AT3G55510,RBL
7720,AT4G26410,RHIP1
7721,AT1G67090,RBCS-1A
7722,AT3G49290,ABIL2
7723,AT3G19460,AT3G19460
7724,AT5G23580,CPK12
7725,AT5G12920,AT5G12920
7726,AT3G23160,AT3G23160
7727,AT1G63950,AT1G63950
7728,AT5G11280,AT5G11280
7729,AT1G25422,AT1G25422
7730,AT3G16280,AT3G16280
7731,AT1G20130,APG
7732,AT5G60890,MYB34
7733,AT3G05430,AT3G05430
7734,AT1G28030,AT1G28030
7735,AT2G32920,PDIL2-3
7736,AT3G20090,CYP705A18
7737,AT1G07120,AT1G07120
7738,AT4G00872,AT4G00872
7739,AT3G27530,GC6
7740,AT4G11400,ARID2
7741,AT1G78770,APC6
7742,AT1G49120,ERF117
7743,AT2G40085,AT2G40085
7744,AT4G08210,PCMP-E100
7745,AT2G37035,AT2G37035
7746,AT2G11891,AT2G11891
7747,AT5G64905,PEP3
7748,AT5G13290,CRN
7749,AT1G76610,AT1G76610
7750,AT4G01860,AT4G01860
7751,AT2G05620,PGR5
7752,AT1G48300,AT1G48300
7753,AT1G16330,CYCB3;1
7754,AT5G35980,YAK1
7755,AT3G18040,MPK9
7756,AT4G29690,AT4G29690
7757,AT2G34070,TBL37
7758,AT5G44450,AT5G44450
7759,AT3G05650,AtRLP32
7760,AT3G24820,AT3G24820
7761,AT2G18180,SFH10
7762,AT4G15620,AT4G15620
7763,AT4G16233,AT4G16233
7764,AT4G32551,LUG
7765,AT1G04980,PDIL2-2
7766,AT4G11240,TOPP6
7767,AT4G15025,AT4G15025
7768,AT1G52340,ABA2
7769,AT3G42640,AHA8
7770,AT2G22540,SVP
7771,AT1G55450,AT1G55450
7772,AT2G10545,AT2G10545
7773,AT2G24285,AT2G24285
7774,AT1G02820,LEA2
7775,AT4G19000,IWS2
7776,AT3G50925,AT3G50925
7777,AT5G37190,CIP4
7778,AT2G47340,AT2G47340
7779,AT5G42790,PAF1
7780,AT3G60210,CPN10-1
7781,AT4G09464,AT4G09464
7782,AT3G13140,AT3G13140
7783,AT4G31260,AT4G31260
7784,AT2G24140,AT2G24140
7785,AT2G16040,AT2G16040
7786,AT5G12450,AT5G12450
7787,AT5G20020,RAN2
7788,AT2G43700,LECRK54
7789,AT5G38390,AT5G38390
7790,AT2G47860,AT2G47860
7791,AT1G19650,SFH4
7792,AT2G36470,AT2G36470
7793,AT1G29380,AT1G29380
7794,AT3G45800,AT3G45800
7795,AT3G13060,ECT5
7796,AT1G01840,AT1G01840
7797,AT1G47380,AT1G47380
7798,AT2G31260,ATG9
7799,AT1G43770,AT1G43770
7800,AT5G57120,AT5G57120
7801,AT2G16250,AT2G16250
7802,AT1G67740,PSBY
7803,AT5G04910,AT5G04910
7804,AT2G31610,RPS3A
7805,AT1G31180,ATIMD3
7806,AT1G72275,AT1G72275
7807,AT1G31163,AT1G31163
7808,AT4G17616,AT4G17616
7809,ATMG00650,NAD4L
7810,AT5G49410,AT5G49410
7811,AT5G24750,AT5G24750
7812,AT2G29390,SMO2-1
7813,AT3G57520,RFS2
7814,AT5G11370,AT5G11370
7815,AT4G32950,AT4G32950
7816,AT1G22080,AT1G22080
7817,AT1G66410,CAM4
7818,AT1G14990,AT1G14990
7819,AT3G12140,AT3G12140
7820,AT1G70950,WDL7
7821,AT1G76380,AT1G76380
7822,AT1G48150,AT1G48150
7823,AT3G06160,AT3G06160
7824,AT3G46750,AT3G46750
7825,AT2G47920,NET3C
7826,AT1G63230,AT1G63230
7827,AT4G23270,CRK19
7828,AT1G70180,AT1G70180
7829,AT2G35010,ATO1
7830,AT5G57170,AT5G57170
7831,AT1G27555,AT1G27555
7832,AT5G39970,AT5G39970
7833,AT5G59460,AT5G59460
7834,AT1G32450,NPF7.3
7835,ATMG00080,RPL16
7836,AT5G56230,PRA1G2
7837,AT1G63720,AT1G63720
7838,AT2G37700,AT2G37700
7839,AT1G06850,AtbZIP52
7840,AT4G15260,AT4G15260
7841,AT4G09680,CTC1
7842,AT4G20630,CRRSP48
7843,AT5G08610,RH26
7844,AT1G55480,ZKT
7845,AT5G57655,XYLA
7846,AT1G76465,AT1G76465
7847,AT1G30500,NFYA7
7848,AT3G59460,AT3G59460
7849,AT2G16018,AT2G16018
7850,AT2G26950,MYB104
7851,AT1G75020,LPAT4
7852,AT1G36180,ACC2
7853,AT1G30750,AT1G30750
7854,AT1G64295,AT1G64295
7855,AT1G16790,AT1G16790
7856,AT3G06440,GALT3
7857,AT4G36260,SRS2
7858,AT5G08510,PCMP-E20
7859,AT2G27340,AT2G27340
7860,AT3G02645,AT3G02645
7861,AT1G07450,AT1G07450
7862,AT1G06148,AT1G06148
7863,AT2G48020,AT2G48020
7864,AT2G39560,AT2G39560
7865,AT1G30460,CPSF30
7866,AT2G38000,AT2G38000
7867,AT2G01450,MPK17
7868,AT2G22200,ERF056
7869,AT4G18540,AT4G18540
7870,AT3G27340,AT3G27340
7871,AT2G30330,BLOS1
7872,AT5G34905,AT5G34905
7873,AT1G03270,CBSDUF4
7874,AT2G45930,AT2G45930
7875,AT5G07100,WRKY26
7876,AT3G43850,AT3G43850
7877,AT1G33710,AT1G33710
7878,AT2G37560,ORC2
7879,AT3G63060,EDL3
7880,AT3G04680,CLPS3
7881,AT5G28442,AT5G28442
7882,AT2G18450,SDH1-2
7883,AT1G15960,NRAMP6
7884,AT5G57880,MPS1
7885,AT1G62225,AT1G62225
7886,AT3G46170,AT3G46170
7887,AT3G45000,VPS24-2
7888,AT2G20440,AT2G20440
7889,AT5G15330,ATSPX4
7890,AT4G13200,AT4G13200
7891,AT1G30370,AT1G30370
7892,AT2G15500,AT2G15500
7893,AT3G50900,AT3G50900
7894,AT2G33200,AT2G33200
7895,AT5G27300,AT5G27300
7896,AT3G46460,UBC13
7897,AT4G03590,AT4G03590
7898,AT5G16960,AT5G16960
7899,AT2G05630,ATG8D
7900,AT3G42870,AT3G42870
7901,AT1G25520,AT1G25520
7902,AT2G26060,CIA1
7903,AT4G37900,GRDP2
7904,AT1G22190,RAP2-13
7905,AT2G03510,AT2G03510
7906,AT1G52030,F-ATMBP
7907,AT2G22620,AT2G22620
7908,AT2G10930,AT2G10930
7909,AT5G17330,GAD1
7910,AT5G61260,AT5G61260
7911,AT5G42905,AT5G42905
7912,AT1G78430,ICR4
7913,AT4G39490,CYP96A10
7914,AT3G16580,AT3G16580
7915,AT1G69260,AFP1
7916,AT5G53800,AT5G53800
7917,AT5G27890,AT5G27890
7918,AT5G21960,ERF016
7919,AT1G21700,SWI3C
7920,AT4G39630,AT4G39630
7921,AT1G35350,PHO1-H8
7922,AT2G22040,LST8-2
7923,AT1G26976,AT1G26976
7924,AT5G57887,AT5G57887
7925,AT1G53430,AT1G53430
7926,AT4G27820,BGLU9
7927,AT5G14140,AT5G14140
7928,AT5G39810,AGL98
7929,AT2G19850,AT2G19850
7930,AT1G21350,AT1G21350
7931,AT5G52030,AT5G52030
7932,AT4G21570,AT4G21570
7933,AT3G46420,AT3G46420
7934,AT2G32030,AT2G32030
7935,AT5G19172,AT5G19172
7936,AT4G24920,AT4G24920
7937,AT3G30525,AT3G30525
7938,AT1G05860,AT1G05860
7939,AT2G45160,SCL27
7940,AT3G05400,SUGTL5
7941,AT2G25737,AT2G25737
7942,AT2G16360,AT2G16360
7943,AT2G18210,AT2G18210
7944,AT4G33370,RH43
7945,AT1G30380,PSAK
7946,AT3G15605,AT3G15605
7947,AT3G09085,AT3G09085
7948,AT4G35335,AT4G35335
7949,AT2G04910,AT2G04910
7950,AT5G19370,AT5G19370
7951,AT1G71790,AT1G71790
7952,AT5G18550,AT5G18550
7953,AT5G62440,EMB514
7954,AT5G34869,AT5G34869
7955,AT3G22210,AT3G22210
7956,ATCG00360,YCF3
7957,AT1G46696,AT1G46696
7958,AT4G21270,KIN14C
7959,AT1G71015,AT1G71015
7960,AT3G48675,AT3G48675
7961,AT2G29850,AT2G29850
7962,AT4G14870,SECE1
7963,AT2G39805,AT2G39805
7964,AT4G25320,AHL3
7965,AT3G22850,AT3G22850
7966,AT3G56330,AT3G56330
7967,AT4G38225,AT4G38225
7968,AT1G50240,TIO
7969,AT4G39570,AT4G39570
7970,AT2G40815,AT2G40815
7971,AT5G52660,RVE6
7972,AT2G45800,PLIM2A
7973,AT1G32940,SBT3.5
7974,AT3G46430,AT3G46430
7975,AT2G37125,AT2G37125
7976,AT4G05330,AGD13
7977,AT4G03140,AT4G03140
7978,AT5G18070,DRT101
7979,AT5G20165,AT5G20165
7980,AT4G38890,AT4G38890
7981,AT2G42490,AT2G42490
7982,AT5G54670,KIN14N
7983,AT4G16500,CYS4
7984,AT1G21065,AT1G21065
7985,AT3G05600,AT3G05600
7986,AT2G24670,AT2G24670
7987,AT3G26540,PCMP-A5
7988,AT4G17830,AT4G17830
7989,AT1G02705,AT1G02705
7990,AT3G53040,AT3G53040
7991,AT3G05940,AT3G05940
7992,AT3G48270,CYP71A26
7993,AT3G59770,SAC9
7994,AT3G23610,DSPTP1
7995,AT5G06990,AT5G06990
7996,AT2G06675,AT2G06675
7997,AT5G08260,SCPL35
7998,AT2G32480,ARASP
7999,AT3G43120,AT3G43120
8000,AT3G18220,LPP4
8001,AT1G48370,YSL8
8002,AT5G32440,AT5G32440
8003,AT2G31220,BHLH10
8004,AT5G11340,AT5G11340
8005,AT4G01630,EXPA17
8006,AT3G27650,LBD25
8007,AT3G45555,AT3G45555
8008,AT2G37720,TBL15
8009,AT5G27370,DMP10
8010,AT1G50490,UBC20
8011,AT5G03760,CSLA9
8012,AT3G61560,RTNLB6
8013,AT1G19565,AT1G19565
8014,AT2G33860,ARF3
8015,AT3G51360,AT3G51360
8016,AT5G67265,AT5G67265
8017,AT3G11090,LBD21
8018,AT4G12440,APT4
8019,AT5G10130,DFC
8020,AT3G51340,AT3G51340
8021,AT4G06490,AT4G06490
8022,AT5G36390,AT5G36390
8023,AT5G27910,NFYC8
8024,AT5G62850,SWEET5
8025,AT2G36850,CALS10
8026,AT3G21470,PCMP-E29
8027,AT4G18440,AT4G18440
8028,AT1G68110,AT1G68110
8029,AT2G30985,AT2G30985
8030,AT5G28030,DES1
8031,AT5G19980,GFT1
8032,AT1G18140,LAC1
8033,AT3G20475,MSH5
8034,AT1G16850,AT1G16850
8035,AT1G79120,AT1G79120
8036,AT2G36270,ABI5
8037,AT3G59470,AT3G59470
8038,AT1G51590,MNS1
8039,AT3G15030,TCP4
8040,AT2G30950,VAR2
8041,AT5G67410,AT5G67410
8042,AT5G46880,HDG5
8043,AT5G47110,LIL3.2
8044,AT5G41220,GSTT3
8045,AT2G11910,AT2G11910
8046,AT1G09600,AT1G09600
8047,AT5G58412,AT5G58412
8048,AT4G37890,EDA40
8049,AT4G04340,OSCA1
8050,AT3G43290,AT3G43290
8051,AT4G28030,AT4G28030
8052,AT3G54570,AT3G54570
8053,AT2G07240,AT2G07240
8054,AT2G32785,AT2G32785
8055,AT2G02850,ARPN
8056,AT2G02410,AT2G02410
8057,AT2G34585,AT2G34585
8058,AT1G26225,AT1G26225
8059,AT4G00380,FDM2
8060,AT4G21280,PSBQ1
8061,AT4G37820,AT4G37820
8062,AT3G59630,AT3G59630
8063,AT1G43330,AT1G43330
8064,AT2G42940,AHL16
8065,AT5G45830,DOG1
8066,AT1G04080,PRP39
8067,AT4G31120,PMRT15
8068,AT4G19530,AT4G19530
8069,AT1G55220,AT1G55220
8070,AT4G19485,AT4G19485
8071,AT5G12050,AT5G12050
8072,AT2G36835,AT2G36835
8073,AT3G45700,NPF2.4
8074,AT3G62100,IAA30
8075,AT3G10910,ATL72
8076,AT1G30350,AT1G30350
8077,AT1G04560,AT1G04560
8078,AT1G61390,AT1G61390
8079,AT2G16015,AT2G16015
8080,AT2G37040,PAL1
8081,AT5G08630,AT5G08630
8082,AT4G11230,RBOHI
8083,AT4G09130,ATL37
8084,AT5G50490,NFYC5
8085,AT5G03690,FBA4
8086,AT5G61610,AT5G61610
8087,AT3G58040,SINAT2
8088,AT5G18050,SAUR22
8089,AT3G56540,SCPL53
8090,AT2G29735,AT2G29735
8091,AT4G09040,AT4G09040
8092,AT5G38760,AT5G38760
8093,AT4G13600,AT4G13600
8094,AT5G52655,AT5G52655
8095,AT1G36050,AT1G36050
8096,AT5G17070,AT5G17070
8097,AT3G27830,RPL12A
8098,AT3G08630,RER2
8099,AT3G25600,CML16
8100,AT1G42430,AT1G42430
8101,AT4G24050,AT4G24050
8102,AT1G75300,AT1G75300
8103,AT1G44180,AT1G44180
8104,AT1G73805,SARD1
8105,AT5G27120,NOP5-1
8106,AT2G37060,NFYB8
8107,AT4G16140,AT4G16140
8108,AT2G17450,ATL44
8109,AT5G23180,AT5G23180
8110,AT2G40205,RPL41G
8111,AT3G06180,AT3G06180
8112,AT2G20890,THF1
8113,AT5G03850,RPS28A
8114,AT1G69670,CUL3B
8115,AT2G17110,AT2G17110
8116,AT1G18680,AT1G18680
8117,AT3G09300,ORP3B
8118,AT5G47720,AT5G47720
8119,AT5G45650,SBT5.6
8120,AT5G35995,AT5G35995
8121,AT4G15270,AT4G15270
8122,AT1G17665,AT1G17665
8123,AT1G44835,AT1G44835
8124,AT2G29470,GSTU3
8125,AT1G30440,AT1G30440
8126,AT3G46800,AT3G46800
8127,AT5G57450,XRCC3
8128,AT2G22980,SCPL13
8129,AT1G15520,ABCG40
8130,AT1G52390,AT1G52390
8131,AT1G32380,PRS2
8132,AT5G46330,FLS2
8133,AT3G63510,AT3G63510
8134,AT5G58850,ATMYB119
8135,AT1G56670,LIP4
8136,AT3G43520,FAX2
8137,AT3G42850,AT3G42850
8138,AT1G69660,AT1G69660
8139,AT2G33380,PXG3
8140,AT5G65790,ATMYB68
8141,AT1G23205,AT1G23205
8142,AT2G40475,AT2G40475
8143,AT3G29270,AT3G29270
8144,AT3G44600,CYP71
8145,AT5G66620,DAR6
8146,ATCG00750,RPS11
8147,AT1G53180,AT1G53180
8148,AT3G11960,AT3G11960
8149,AT1G64585,RTFL22
8150,AT1G28370,ERF11
8151,AT3G05675,AT3G05675
8152,AT2G07659,AT2G07659
8153,AT1G78340,GSTU22
8154,AT3G13360,WIP3
8155,AT1G32230,RCD1
8156,AT3G46820,TOPP5
8157,AT1G22985,ERF069
8158,AT3G10520,AHB2
8159,AT4G14830,HSP1
8160,AT2G44900,FBX5
8161,AT3G10810,AT3G10810
8162,AT5G43640,RPS15E
8163,AT4G18300,AT4G18300
8164,AT5G18160,AT5G18160
8165,AT1G12360,KEU
8166,AT2G28130,AT2G28130
8167,AT3G08940,LHCB4.2
8168,AT4G24510,CER2
8169,AT1G20240,AT1G20240
8170,AT2G44735,AT2G44735
8171,AT5G02180,AVT1D
8172,AT2G02350,SKIP3
8173,AT5G17880,CSA1
8174,AT5G25757,AT5G25757
8175,AT3G60780,AT3G60780
8176,AT3G56850,DPBF3
8177,AT1G07970,AT1G07970
8178,AT2G17950,WUS
8179,AT2G14800,AT2G14800
8180,AT1G32763,AT1G32763
8181,AT4G15670,GRXS7
8182,AT1G49715,AT1G49715
8183,AT3G46940,DUT1
8184,AT4G28000,AT4G28000
8185,AT5G25060,RRC1
8186,AT1G31250,AT1G31250
8187,AT5G44563,AT5G44563
8188,AT2G26600,AT2G26600
8189,AT2G25440,AtRLP20
8190,AT4G21445,AT4G21445
8191,AT3G51610,AT3G51610
8192,AT5G57390,PLT5
8193,AT1G16860,AT1G16860
8194,AT4G30780,AT4G30780
8195,AT1G03940,3AT1
8196,AT1G21620,APUM20
8197,AT1G64310,PCMP-E65
8198,AT5G11170,RH15
8199,AT1G51150,DEGP6
8200,AT2G26190,IQM4
8201,AT2G15130,AT2G15130
8202,AT2G41390,AT2G41390
8203,AT2G02695,AT2G02695
8204,AT4G16800,AT4G16800
8205,AT3G57160,AT3G57160
8206,AT1G23900,GAMMA-ADR
8207,AT5G39350,PCMP-E16
8208,AT4G02320,PME40
8209,AT5G61050,AT5G61050
8210,AT3G24255,AT3G24255
8211,AT2G33470,GLTP1
8212,AT1G20160,CRSP
8213,AT5G60100,PRR3
8214,AT3G07490,CML3
8215,AT1G20693,HMGB2
8216,AT2G07718,AT2G07718
8217,AT1G13380,AT1G13380
8218,AT3G56510,AT3G56510
8219,AT1G65349,AT1G65349
8220,AT1G50630,AT1G50630
8221,AT1G12630,ERF027
8222,AT2G32295,AT2G32295
8223,AT4G35630,PSAT1
8224,AT2G44740,CYCU4-1
8225,AT5G22370,EMB1705
8226,AT1G45229,AT1G45229
8227,AT5G54145,AT5G54145
8228,AT3G02330,PCMP-E90
8229,AT1G62360,STM
8230,AT5G63085,AT5G63085
8231,AT2G33320,AT2G33320
8232,AT3G12170,AT3G12170
8233,AT4G00420,AT4G00420
8234,AT2G29330,TRI
8235,AT3G62910,APG3
8236,AT1G71370,RH49
8237,AT1G16280,RH36
8238,AT3G23020,AT3G23020
8239,AT4G39700,HIPP23
8240,AT3G60640,ATG8G
8241,AT2G03933,AT2G03933
8242,AT1G68540,TKPR2
8243,AT5G53742,AT5G53742
8244,AT5G47290,AT5G47290
8245,AT2G45030,MEFG2
8246,AT2G31290,AT2G31290
8247,AT3G60240,EIF4G
8248,AT5G17990,PAT1
8249,AT3G55252,AT3G55252
8250,AT4G10920,KELP
8251,AT3G13190,AT3G13190
8252,AT5G11980,AT5G11980
8253,AT3G58670,PCO5
8254,AT1G02816,AT1G02816
8255,AT1G64150,PAM71
8256,AT1G80620,AT1G80620
8257,AT1G13140,CYP86C3
8258,AT1G11060,AT1G11060
8259,AT5G46825,AT5G46825
8260,AT3G62370,AT3G62370
8261,AT3G57770,AT3G57770
8262,AT1G33475,PHYL1.2
8263,AT2G41120,AT2G41120
8264,AT3G11010,AtRLP34
8265,AT1G64370,AT1G64370
8266,AT1G30080,AT1G30080
8267,AT4G05040,AT4G05040
8268,AT1G05550,AT1G05550
8269,AT4G32190,AT4G32190
8270,AT3G13940,AT3G13940
8271,AT4G35270,NLP2
8272,AT2G22430,ATHB-6
8273,AT3G03828,AT3G03828
8274,AT5G44440,AT5G44440
8275,AT2G16385,CIF1
8276,AT5G60350,AT5G60350
8277,AT4G22070,WRKY31
8278,AT3G32940,AT3G32940
8279,AT5G50140,AT5G50140
8280,AT1G68140,AT1G68140
8281,AT4G34110,PAB2
8282,AT2G38995,AT2G38995
8283,AT2G47030,PME4
8284,AT1G74055,AT1G74055
8285,AT4G12825,AT4G12825
8286,AT1G26710,AT1G26710
8287,AT4G14276,AT4G14276
8288,AT2G36410,AT2G36410
8289,AT3G45080,SOT6
8290,AT2G03090,EXPA15
8291,AT2G26930,ISPE
8292,AT5G39560,AT5G39560
8293,AT5G43960,AT5G43960
8294,AT5G16430,AT5G16430
8295,AT5G62940,DOF5.6
8296,AT4G33450,ATMYB69
8297,AT3G45480,AT3G45480
8298,AT2G01810,AT2G01810
8299,AT4G34040,MBR2
8300,AT1G03330,LSM2
8301,AT5G15470,GAUT14
8302,AT1G79610,NHX6
8303,AT4G16920,AT4G16920
8304,AT4G33350,TIC22
8305,AT3G57320,AT3G57320
8306,AT5G38430,RBCS-1B
8307,AT4G26330,UNE17
8308,AT4G10840,KLCR1
8309,AT5G44180,RLT2
8310,AT2G45850,AHL9
8311,AT1G01810,AT1G01810
8312,AT1G27880,RECQL5
8313,AT1G72190,AT1G72190
8314,AT1G74770,AT1G74770
8315,AT5G24900,CYP714A2
8316,AT5G10310,AT5G10310
8317,AT3G61420,TFB1-3
8318,AT3G17560,AT3G17560
8319,AT5G28380,AT5G28380
8320,AT2G17670,AT2G17670
8321,AT3G03660,WOX11
8322,AT5G15850,COL1
8323,AT2G45710,RPS27A
8324,AT4G28580,MRS2-6
8325,AT1G14940,AT1G14940
8326,AT3G21970,CRRSP26
8327,AT2G45170,ATG8E
8328,AT2G14830,AT2G14830
8329,AT5G58784,AT5G58784
8330,AT5G49870,JAL48
8331,AT3G53470,AT3G53470
8332,AT1G60930,RECQL4B
8333,AT5G48660,AT5G48660
8334,AT5G15440,EDL1
8335,AT4G26190,AT4G26190
8336,AT1G80930,AT1G80930
8337,AT4G16447,AT4G16447
8338,AT4G02060,MCM7
8339,AT5G23550,AT5G23550
8340,AT3G46380,AT3G46380
8341,AT4G35375,AT4G35375
8342,AT3G07270,GCH1
8343,AT5G54420,AT5G54420
8344,AT5G37930,AT5G37930
8345,AT3G11340,UGT76B1
8346,AT3G52990,AT3G52990
8347,AT1G52325,AT1G52325
8348,AT1G47840,HXK3
8349,AT1G70380,AT1G70380
8350,AT1G06923,AT1G06923
8351,AT5G09390,AT5G09390
8352,AT1G12150,AT1G12150
8353,AT1G61700,NRPB10L
8354,AT2G19430,THO6
8355,AT1G56010,NAC021
8356,AT5G46220,AT5G46220
8357,AT5G07180,ERL2
8358,AT2G18465,AT2G18465
8359,AT1G76140,AT1G76140
8360,AT2G01110,TATC
8361,AT2G25344,LCR14
8362,AT1G16190,RAD23A
8363,AT1G45160,AT1G45160
8364,AT2G03690,AT2G03690
8365,AT4G22660,AT4G22660
8366,AT2G44940,ERF034
8367,AT2G22790,AT2G22790
8368,AT3G03300,DCL2
8369,AT3G54065,AT3G54065
8370,AT2G01910,MAP65-6
8371,AT4G30090,AT4G30090
8372,AT1G44960,AT1G44960
8373,AT3G16712,AT3G16712
8374,AT4G26650,AT4G26650
8375,AT3G13898,AT3G13898
8376,AT3G57350,NUP93B
8377,AT4G34430,CHB3
8378,AT5G15130,WRKY72
8379,AT5G11540,GULLO3
8380,AT5G10260,RABH1E
8381,AT1G24560,AT1G24560
8382,AT1G35670,CPK11
8383,AT1G57613,AT1G57613
8384,AT4G37750,ANT
8385,AT1G21780,AT1G21780
8386,AT3G03380,DEGP7
8387,AT4G33625,AT4G33625
8388,AT1G06830,GRXS11
8389,AT2G35940,BLH1
8390,AT4G27585,AT4G27585
8391,AT1G62070,AT1G62070
8392,AT3G62528,AT3G62528
8393,AT1G66900,AT1G66900
8394,AT1G11660,HSP70-16
8395,AT4G20570,AT4G20570
8396,AT2G39430,DIR9
8397,AT1G66360,CAR2
8398,AT4G21260,AT4G21260
8399,AT2G14070,AT2G14070
8400,AT4G01610,CATHB3
8401,AT3G21830,ASK8
8402,AT5G07225,AT5G07225
8403,AT5G24352,AT5G24352
8404,AT4G33060,CYP57
8405,AT3G28340,GATL10
8406,AT3G61820,AT3G61820
8407,AT1G30860,AT1G30860
8408,AT2G29925,AT2G29925
8409,AT2G14440,AT2G14440
8410,AT1G53680,GSTU28
8411,AT5G48500,AT5G48500
8412,AT5G11700,AT5G11700
8413,AT1G59680,EDA1
8414,AT1G78660,GGH1
8415,AT5G17150,AT5G17150
8416,AT1G28100,AT1G28100
8417,AT5G61340,AT5G61340
8418,AT2G01350,QPT
8419,AT1G79280,NUA
8420,AT1G02960,AT1G02960
8421,AT4G30550,GGP3
8422,AT4G14220,RHF1A
8423,AT1G64800,AT1G64800
8424,AT5G01220,SQD2
8425,AT1G36030,AT1G36030
8426,AT4G12730,FLA2
8427,AT2G33796,AT2G33796
8428,AT4G22475,AT4G22475
8429,AT3G49050,AT3G49050
8430,AT5G17280,AT5G17280
8431,AT1G17580,XI-1
8432,AT2G35430,AT2G35430
8433,AT1G76410,ATL8
8434,AT1G02030,ZAT1
8435,AT3G14690,CYP72A15
8436,AT5G46360,KCO3
8437,AT1G22060,AT1G22060
8438,AT5G53170,FTSH11
8439,AT4G34180,CYCLASE1
8440,AT2G29840,AT2G29840
8441,AT3G59800,AT3G59800
8442,AT2G44530,PRS5
8443,AT4G28440,AT4G28440
8444,AT3G22360,AOX1B
8445,AT4G27180,KIN14M
8446,AT2G24470,AT2G24470
8447,AT2G43840,UGT74F1
8448,AT5G03780,TRFL10
8449,AT3G63390,AT3G63390
8450,AT1G27350,AT1G27350
8451,AT5G11670,NADP-ME2
8452,AT4G03280,PETC
8453,AT3G20935,CYP705A28
8454,AT1G79150,AT1G79150
8455,AT3G28510,AT3G28510
8456,AT4G24200,AT4G24200
8457,AT2G19380,UBA1C
8458,AT1G68460,IPT1
8459,AT3G21080,AT3G21080
8460,AT2G40810,ATG18C
8461,AT5G65930,ZWI
8462,AT3G26135,AT3G26135
8463,AT5G59305,CLE46
8464,AT1G14000,VIK
8465,AT2G47510,FUM1
8466,AT1G65160,AT1G65160
8467,AT1G76780,AT1G76780
8468,AT5G25120,CYP71B11
8469,AT5G39910,AT5G39910
8470,AT3G27260,GTE8
8471,AT4G05250,AT4G05250
8472,AT5G17500,AT5G17500
8473,AT1G80920,ATJ8
8474,AT2G30550,AT2G30550
8475,AT5G36330,AT5G36330
8476,AT1G17920,HDG12
8477,AT3G05950,AT3G05950
8478,AT3G29030,EXPA5
8479,AT1G15760,AT1G15760
