,sample1,sample2,sample3
AT1G61890,1860.362979,1665.961651,1980.149317
AT1G61900,1960.634836,1836.515418,1879.480324
AT1G61920,13.86738459,13.19200403,11.72842636
AT1G61930,215.4778221,236.5137865,110.4426815
AT1G61940,30.93493485,0,10.75105749
AT1G61960,226.145041,255.3595065,252.1611667
AT1G61970,387.2200466,382.5681167,371.400168
AT1G61980,439.4894193,571.9676031,505.2997023
AT1G61990,980.3174182,1254.182668,1269.602153
AT1G62000,0,9.422860018,4.886844316
AT1G08447,0,0,0.977368863
AT1G62010,337.0841177,457.0087109,462.2954723
AT1G08453,2.133443783,0,1.954737726
AT1G62020,2984.687852,3297.05872,3162.765641
AT1G62030,323.2167331,388.2218328,390.9475453
AT1G62035,24.5346035,23.55715005,18.5700084
AT1G62040,1516.87853,1265.4901,1438.686967
AT1G62045,94.93824834,123.4394662,114.352157
AT1G62050,882.1790042,919.6711378,862.0393373
AT1G62070,2.133443783,0,0
AT1G08457,4.266887566,2.826858006,23.45685272
AT1G08463,3.200165674,0,12.70579522
AT1G62085,440.5561412,354.2995367,433.9517752
AT1G08473,0,0,4.886844316
AT1G62110,384.0198809,385.3949748,346.9659464
AT1G62120,429.8889223,329.8001006,397.7891273
AT1G62130,684.8354543,719.9065054,711.5245324
AT1G62150,262.4135853,435.3361329,461.3181034
AT1G62160,0,0.942286002,9.773688632
AT1G62170,345.6178928,454.1818529,487.7070627
AT1G62180,1369.670909,2024.972618,1570.631763
AT1G08477,1102.990436,1485.042739,1308.696908
AT1G62190,5.333609457,6.596002013,5.864213179
AT1G62200,524.8271706,489.046435,362.6038482
AT1G62220,0,0,0
AT1G62250,521.6270049,420.2595568,457.408628
AT1G62240,100.2718578,87.63259817,79.16687792
AT1G62260,224.0115972,183.7457704,180.8132397
AT1G62262,0,0.942286002,0
AT1G08487,0,0,0
AT1G62270,0,30.15315206,9.773688632
AT1G62290,24.5346035,45.22972809,13.68316408
AT1G62300,52.26937268,47.11430009,38.11738566
AT1G08497,0,0,0
AT1G62305,201.6104375,230.8600705,248.2516912
AT1G08503,0,2.826858006,0.977368863
AT1G08507,84.27102942,76.32516615,86.98582882
AT1G62310,983.5175839,956.4202919,984.2104452
AT1G08513,279.4811356,238.3983585,330.3506757
AT1G62320,1.066721891,2.826858006,0
AT1G62330,1771.825062,1844.995992,1685.961289
AT1G62333,1.066721891,0.942286002,1.954737726
AT1G62340,0,0.942286002,0
AT1G62350,280.5478574,286.4549446,297.1201344
AT1G62355,138.6738459,121.5548942,198.4058792
AT1G62360,4281.821672,5609.428569,5450.78615
AT1G08517,1.066721891,4.711430009,5.864213179
AT1G62370,29.86821296,21.67257804,43.00422998
AT1G62380,3491.380751,3205.656978,1633.18337
AT1G62390,3735.660064,4195.999566,3844.969108
AT1G62400,26.66804729,26.38400805,5.864213179
AT1G62422,122.6730175,125.3240382,109.4653127
AT1G62420,4.266887566,0,0
AT1G62430,1561.680849,1738.517673,1852.113996
AT1G62440,3.200165674,0,0.977368863
AT1G62450,171.7422245,0,5.864213179
AT1G62480,14277.0058,10058.90307,13864.95469
AT1G62490,28.80149107,31.09543806,52.77791861
AT1G62500,26158.15422,29810.15995,27163.03544
AT1G62510,8.533775132,43.34515608,7.818950905
AT1G62515,6.400331349,38.63372608,7.818950905
AT1G62520,197.3435499,314.7235246,242.3874781
AT1G62530,3.200165674,3.769144007,0
AT1G62540,408.5544844,530.507019,415.3817668
AT1G62560,22.40115972,88.57488417,43.98159884
AT1G62570,468.2909103,162.0731923,426.1328243
AT1G62580,134.4069583,86.69031217,123.1484768
AT1G62590,485.3584606,406.1252668,471.091792
AT1G08537,123.7397394,92.34402818,108.4879438
AT1G08543,205.877325,246.8789325,226.7495763
AT1G62600,909.9137734,850.8842597,939.2514775
AT1G62610,1164.860305,1233.452376,1021.350462
AT1G08547,581.3634308,505.065297,504.3223334
AT1G62620,366.9523307,455.1241389,285.391708
AT1G62630,90.67136077,117.7857502,28.34369703
AT1G62640,1564.881015,1771.497683,1628.296526
AT1G62660,516.2933955,247.8212185,123.1484768
AT1G62670,424.5553128,374.0875427,413.4270291
AT1G62680,233.6120942,244.9943605,216.9758876
AT1G62690,14.93410648,25.44172205,25.41159044
AT1G62700,109.8723548,119.6703222,72.32529587
AT1G08553,0,0,0
AT1G62710,32.00165674,20.73029204,22.47948385
AT1G62720,126.9399051,85.74802617,172.9942888
AT1G08557,12.8006627,20.73029204,38.11738566
AT1G62730,286.9481888,242.1675025,279.5274949
AT1G62740,2012.904209,2284.101268,2143.369917
AT1G62750,3162.830408,3701.299415,2814.822326
AT1G62760,11.73394081,3.769144007,1.954737726
AT1G62770,9.600497023,25.44172205,1.954737726
AT1G62780,1597.949393,1959.012598,1030.146782
AT1G62790,2707.34016,3125.562668,2210.808368
AT1G08563,37.3352662,65.96002013,65.48371383
AT1G62800,21.33443783,44.28744209,45.93633657
AT1G08567,0,0,4.886844316
AT1G62810,795.774531,930.9785698,582.5118424
AT1G08573,0,0,0
AT1G62820,824.5760221,984.6888719,1038.943102
AT1G62830,763.7728743,771.7322355,811.2161564
AT1G62840,119.4728518,123.4394662,124.1258456
AT1G08577,6.400331349,16.01886203,2.932106589
AT1G62850,435.2225317,502.238439,408.5401848
AT1G62870,860.8445664,753.8288015,584.4665802
AT1G62880,700.8362827,645.4659113,747.6871803
AT1G62886,55.46953836,45.22972809,65.48371383
AT1G62900,54.40281646,48.9988721,44.95896771
AT1G62910,805.375028,717.0796474,719.3434833
AT1G62914,424.5553128,387.2795468,418.3138734
AT1G62915,188.8097748,177.1497683,181.7906085
AT1G62920,198.4102718,167.7269083,181.7906085
AT1G62930,862.9780102,772.6745215,694.9092617
AT1G62935,2.133443783,0,3.909475453
AT1G62940,1796.359665,6770.324923,3038.639796
AT1G08583,4.266887566,8.480574017,2.932106589
AT1G62950,512.0265079,512.603585,605.9686952
AT1G62960,1085.922885,1089.282618,1043.829946
AT1G62970,1008.052187,1124.1472,1294.036375
AT1G62975,54.40281646,30.15315206,24.43422158
AT1G62981,41.60215377,48.9988721,20.52474613
AT1G62990,144.0074553,9.422860018,3.909475453
AT1G63000,1965.968446,2428.271027,2013.379858
AT1G63005,0,4.711430009,0
AT1G63010,1543.546577,1763.017109,1408.388532
AT1G63020,1045.387454,1599.059345,1481.691197
AT1G63030,48.00248512,4.711430009,2.932106589
AT1G63050,883.2457261,1070.436898,972.4820188
AT1G63055,0,3.769144007,0.977368863
AT1G63057,0,8.480574017,2.932106589
AT1G63060,379.7529934,0,4.886844316
AT1G63070,12.8006627,1.884572004,13.68316408
AT1G63080,356.2851117,256.3017925,365.5359548
AT1G63090,538.6945552,562.5447431,513.1186532
AT1G63100,2477.994954,2155.950372,2370.119493
AT1G63110,1865.696588,1657.481077,1908.80139
AT1G63120,380.8197152,322.2618126,293.2106589
AT1G63130,1313.134648,1107.186052,1249.077407
AT1G08597,137.607124,149.8234743,133.8995343
AT1G63140,68.27020105,46.17201409,35.18527907
AT1G63150,486.4251825,489.046435,458.3859968
AT1G63160,861.9112883,930.9785698,897.2246164
AT1G63170,1573.41479,1658.423363,1766.105536
AT1G63180,1069.922057,333.5692447,447.6349393
AT1G63190,19.20099405,10.36514602,4.886844316
AT1G63200,5.333609457,1.884572004,0
AT1G63205,2.133443783,0,1.954737726
AT1G63206,10.66721891,24.49943605,22.47948385
AT1G63210,25.60132539,60.30630412,19.54737726
AT1G63220,482.1582949,431.5669888,234.5685272
AT1G63230,231.4786504,192.2263444,247.2743224
AT1G63240,1389.938625,1516.138177,1504.17068
AT1G63245,0,1.884572004,0
AT1G63250,482.1582949,458.8932829,558.0776209
AT1G63260,872.5785072,1179.742074,999.848347
AT1G63270,408.5544844,348.6458207,518.0054975
AT1G63280,0,0,0.977368863
AT1G63290,2178.246102,2027.799476,2143.369917
AT1G63295,10.66721891,15.07657603,2.932106589
AT1G63300,544.0281646,604.9476132,478.9107429
AT1G63310,56.53626025,74.44059415,56.68739406
AT1G63320,0,0,0.977368863
AT1G63330,237.8789818,157.3617623,134.8769031
AT1G63340,13.86738459,10.36514602,24.43422158
AT1G63350,13.86738459,8.480574017,0
AT1G08607,0,0,0
AT1G63360,257.0799758,250.6480765,147.5826983
AT1G63370,36.26854431,40.51829808,37.1400168
AT1G63380,23.46788161,30.15315206,15.63790181
AT1G63390,11.73394081,19.78800604,12.70579522
AT1G63400,411.7546501,329.8001006,456.4312591
AT1G63410,0,0,0
AT1G08613,2.133443783,0,0
AT1G63420,1760.091121,1331.450121,1151.340521
AT1G63430,1590.48234,1740.402245,1379.067466
AT1G63440,132.2735145,146.0543303,140.7411163
AT1G63450,1.066721891,14.13429003,12.70579522
AT1G63460,846.9771818,833.9231116,908.9530427
AT1G63470,3881.800963,3658.896545,3694.454303
AT1G63480,2689.205888,2332.157855,2666.262259
AT1G63490,1202.195572,1261.720956,1149.385783
AT1G63500,1120.057986,1168.434642,1224.643186
AT1G63520,18.13427215,16.96114803,8.796319768
AT1G63522,0,0,0
AT1G63530,5.333609457,9.422860018,4.886844316
AT1G63540,3.200165674,0,0
AT1G63550,0,0,0
AT1G63570,0,0,0
AT1G63580,0,0,0
AT1G63610,1298.200542,1461.485589,1305.764801
AT1G63615,202.6771594,185.6303424,237.5006337
AT1G63630,214.4111002,187.5149144,240.4327403
AT1G63640,2324.387001,2434.867029,2624.235398
AT1G63650,1160.593418,1422.851863,1288.172162
AT1G63660,2513.196776,2721.321973,3193.064076
AT1G63670,1504.077867,1654.654219,1368.316408
AT1G63680,1691.82092,1730.037099,1551.084386
AT1G63690,3495.647638,3009.66149,3129.5351
AT1G63700,1840.095263,1871.38,1929.326136
AT1G63710,609.0982,257.2440785,335.2375201
AT1G63720,66.13675727,52.7680161,120.2163702
AT1G08623,0,0,0
AT1G63730,119.4728518,143.2274723,153.4469115
AT1G63740,387.2200466,440.9898489,478.9107429
AT1G63750,76.80397618,73.49830814,56.68739406
AT1G63770,4991.19173,5517.084541,5752.793129
AT1G08633,61.8698697,140.4006143,85.03109109
AT1G63780,1736.623239,1436.043867,1923.461923
AT1G63800,945.1155958,723.6756494,813.1708941
AT1G63810,1477.40982,1509.542175,1581.382821
AT1G63820,7.46705324,2.826858006,7.818950905
AT1G63830,1728.089464,1687.634229,1892.186119
AT1G63840,221.8781534,216.7257804,202.3153547
AT1G08637,0,0,0
AT1G63850,1176.594246,1298.470111,1164.046316
AT1G63855,181.3427215,224.2640684,260.9574865
AT1G08643,0,0,0
AT1G63860,498.1591233,341.1075327,252.1611667
AT1G63870,0,0.942286002,0
AT1G63880,360.5519993,364.6646827,229.6816828
AT1G63900,665.6344603,702.0030714,712.5019012
AT1G63910,83.20430753,0.942286002,0
AT1G63930,104.5387454,17.90343404,9.773688632
AT1G63940,2985.754574,3183.042114,3118.784042
AT1G63950,11.73394081,0,1.954737726
AT1G63960,10.66721891,0,7.818950905
AT1G63970,861.9112883,1012.015166,822.9445828
AT1G63980,5845.635965,4021.676656,4016.986028
AT1G08647,1823.027712,1235.336948,1391.773261
AT1G63990,1993.703215,1360.660987,1583.337558
AT1G64010,0,0,0
AT1G64020,0,0,0.977368863
AT1G64030,22.40115972,53.71030211,24.43422158
AT1G64040,2228.382031,2050.41434,2040.746186
AT1G64050,1302.467429,1231.567804,1327.266916
AT1G64060,391.4869342,333.5692447,259.0027487
AT1G64065,36.26854431,11.30743202,9.773688632
AT1G64070,2.133443783,11.30743202,0
AT1G64080,1972.368777,1660.307935,1455.302237
AT1G64090,4400.227802,4934.751792,4838.953241
AT1G64100,353.0849461,395.7601208,309.8259296
AT1G64105,275.214248,307.1852366,247.2743224
AT1G64107,1.066721891,0.942286002,0
AT1G64110,50.1359289,2.826858006,0.977368863
AT1G64130,4.266887566,0,0
AT1G64140,2348.921605,2208.718388,2005.560907
AT1G08653,0,1.884572004,0
AT1G64150,729.6377737,819.7888216,604.0139574
AT1G64170,100.2718578,56.53716011,93.82741086
AT1G64180,283.7480231,314.7235246,301.0296099
AT1G64185,263.4803072,228.0332124,290.2785524
AT1G64190,1737.689961,1730.979385,1625.364419
AT1G08657,1091.256495,1061.956324,1108.336291
AT1G64195,3.200165674,0,0
AT1G64200,226.145041,374.0875427,371.400168
AT1G64210,34.13510053,74.44059415,46.91370543
AT1G64220,129.0733489,73.49830814,113.3747881
AT1G64230,9719.969875,8126.27448,9233.20365
AT1G64253,137.607124,136.6314703,174.9490265
AT1G08663,67.20347916,65.01773413,89.91793541
AT1G64255,0,1.884572004,7.818950905
AT1G64260,189.8764967,283.6280866,259.9801176
AT1G64280,862.9780102,922.4979958,904.0661984
AT1G08667,85.33775132,128.1508963,62.55160724
AT1G64290,0,0,0
AT1G64295,0,0,0
AT1G64300,224.0115972,195.0532024,229.6816828
AT1G64310,71.47036673,37.69144007,28.34369703
AT1G64320,144.0074553,100.8246022,91.87267314
AT1G64330,1804.89344,2072.086918,1643.934428
AT1G64350,1018.719406,865.9608357,1204.118439
AT1G64355,1368.604187,1449.235871,1190.435275
AT1G64360,2.133443783,3.769144007,0
AT1G64370,268.8139166,48.9988721,15.63790181
AT1G64380,55.46953836,80.09431016,123.1484768
AT1G08673,0,0,0
AT1G64385,1148.859477,1188.222648,1256.896358
AT1G64390,2674.271782,3188.69583,1768.060273
AT1G64400,101.3385797,128.1508963,78.18950905
AT1G64405,8.533775132,0,7.818950905
AT1G64430,1468.876045,1687.634229,1335.085867
AT1G64440,950.4492053,1097.763192,853.2430175
AT1G64450,1744.090293,2136.162366,1838.430832
AT1G64455,1410.20634,1723.441097,1462.143819
AT1G64460,813.9088032,700.1184994,823.9219516
AT1G64480,7.46705324,0.942286002,1.954737726
AT1G08677,0,0.942286002,0
AT1G08683,0,0.942286002,0
AT1G64490,556.8288273,629.4470492,549.2813011
AT1G64500,110.9390767,135.6891843,91.87267314
AT1G64510,5492.551019,6385.872235,4845.794824
AT1G64520,3673.790194,3909.544622,4561.380484
AT1G64530,498.1591233,542.7567371,597.1723754
AT1G08703,0,0,0.977368863
AT1G64540,11.73394081,9.422860018,11.72842636
AT1G64550,2921.751261,2943.70147,2870.532351
AT1G64561,83.20430753,88.57488417,56.68739406
AT1G08707,60.80314781,59.36401812,29.32106589
AT1G64563,51.20265079,93.28631418,43.98159884
AT1G08713,8.533775132,19.78800604,2.932106589
AT1G64570,942.982152,1071.379184,941.2062152
AT1G64572,469.3576322,457.9509969,469.1370543
AT1G64580,318.9498455,325.0886706,281.4822326
AT1G64583,107.738911,136.6314703,115.3295259
AT1G64584,16.00082837,20.73029204,3.909475453
AT1G64585,0,0,0
AT1G64600,938.7152645,881.9796977,975.4141254
AT1G64610,364.8188869,326.9732426,373.3549057
AT1G64618,3.200165674,1.884572004,3.909475453
AT1G64620,471.491076,669.9653473,673.4071467
AT1G08717,0,0,0
AT1G64625,254.9465321,293.9932326,294.1880278
AT1G08723,103.4720235,86.69031217,99.69162404
AT1G64630,971.7836431,884.8065557,938.2741086
AT1G64633,25.60132539,16.01886203,17.59263954
AT1G64640,976.0505307,1485.985025,1110.291029
AT1G64650,3870.067022,3762.548005,3546.871604
AT1G64660,151.4745086,233.6869285,128.0353211
AT1G64670,852.3107913,753.8288015,744.7550737
AT1G64680,630.4326378,591.7556092,448.6123082
AT1G64690,218.6779877,187.5149144,156.3790181
AT1G64700,85.33775132,83.86345416,46.91370543
AT1G64710,802.1748624,795.2893856,897.2246164
AT1G64720,11748.87491,10465.02834,9884.131313
AT1G64740,1186.194743,1233.452376,895.2698787
AT1G08727,666.7011822,574.7944611,490.6391693
AT1G64750,4301.022666,3803.066303,4613.181034
AT1G64760,1393.13879,1161.83864,1600.930198
AT1G64770,774.4400932,896.1139878,484.7749561
AT1G64780,171.7422245,211.0720644,158.3337558
AT1G64790,4443.9634,5051.595256,4772.492159
AT1G64795,11.73394081,0,28.34369703
AT1G64800,13.86738459,0,2.932106589
AT1G64810,700.8362827,761.3670895,629.4255479
AT1G64820,7.46705324,11.30743202,15.63790181
AT1G64830,0,0,0
AT1G64840,552.5619398,689.7533534,738.8908605
AT1G64850,946.1823177,836.7499696,1019.395724
AT1G64860,1304.600873,1522.734179,1105.404184
AT1G64870,0,0,0
AT1G64880,3806.063709,3558.071943,3926.090723
AT1G64890,434.1558098,368.4338267,502.3675957
AT1G64900,85.33775132,92.34402818,135.854272
AT1G64930,7.46705324,20.73029204,3.909475453
AT1G64940,43.73559755,40.51829808,14.66053295
AT1G64950,638.966413,586.1018931,543.4170879
AT1G64960,952.5826491,929.0939978,969.5499122
AT1G64970,1111.524211,754.7710875,1037.965733
AT1G08733,236.8122599,140.4006143,183.7453463
AT1G64980,1069.922057,1227.79866,1006.689929
AT1G64990,1051.787785,1109.070624,1106.381553
AT1G65000,217.6112659,211.0720644,216.9758876
AT1G65010,3459.379094,5067.614118,3930.000199
AT1G65020,1061.388282,984.6888719,1036.010995
AT1G65030,1346.203027,1394.583283,1486.578041
AT1G65032,331.7505082,341.1075327,321.554356
AT1G65040,1615.016944,2258.659546,1864.819791
AT1G65050,44.80231944,36.74915407,32.25317248
AT1G65060,715.7703892,718.9642194,466.2049477
AT1G65070,1260.865276,1140.166062,1281.33058
AT1G65080,262.4135853,285.5126586,377.2643812
AT1G65090,24.5346035,50.8834441,43.00422998
AT1G65110,109.8723548,108.3628902,84.05372223
AT1G65113,147.207621,0,0
AT1G65120,161.0750056,198.8223464,162.2432313
AT1G08737,8.533775132,25.44172205,7.818950905
AT1G65130,91.73808266,106.4783182,130.9674277
AT1G65140,150.4077867,276.0897985,210.1343056
AT1G65150,882.1790042,499.411581,893.3151409
AT1G65160,20.26771594,76.32516615,29.32106589
AT1G65165,62.9365916,103.6514602,115.3295259
AT1G65170,23.46788161,66.90230613,52.77791861
AT1G65180,60.80314781,94.22860018,132.9221654
AT1G65190,100.2718578,114.0166062,55.7100252
AT1G65200,96.00497023,135.6891843,86.98582882
AT1G08743,2.133443783,0,0
AT1G65220,3377.241508,2932.394038,3332.827823
AT1G65230,729.6377737,816.9619636,673.4071467
AT1G08747,603.7645906,664.3116313,574.6928915
AT1G65240,129.0733489,69.72916414,119.2390013
AT1G65250,237.8789818,181.8611984,180.8132397
AT1G65260,2482.261841,2771.263131,2307.567886
AT1G65270,2787.344302,2837.223152,2898.876048
AT1G65280,1479.543263,1378.564421,1389.818523
AT1G65290,6914.4913,6043.822416,6828.876247
AT1G65295,1833.694931,1668.788509,1604.839673
AT1G65300,1.066721891,9.422860018,5.864213179
AT1G65310,0,0,0
AT1G65320,724.3041643,733.0985094,547.3265634
AT1G65330,0,0,0
AT1G65340,0,0,0
AT1G65342,0,32.03772406,4.886844316
AT1G65350,2.133443783,8.480574017,0
AT1G65346,3.200165674,0.942286002,11.72842636
AT1G65349,2.133443783,0.942286002,0
AT1G65360,0,4.711430009,5.864213179
AT1G65370,8610.579108,8437.228861,9921.27133
AT1G65380,733.9046613,749.1173715,743.7777049
AT1G65390,210.1442126,10.36514602,31.27580362
AT1G65410,1008.052187,976.2082979,1015.486249
AT1G65420,404.2875969,336.3961027,441.7707261
AT1G08753,247.4794788,224.2640684,273.6632817
AT1G65425,0,0,0
AT1G65430,1037.9204,1154.300352,1125.92893
AT1G65440,5239.737931,5531.218831,5458.605101
AT1G65450,259.2134196,138.5160423,112.3974193
AT1G65470,1120.057986,1230.625518,1207.050546
AT1G65480,13.86738459,0,0
AT1G65481,0,0,1.954737726
AT1G65484,0,0,0
AT1G65486,28.80149107,15.07657603,1.954737726
AT1G65490,51.20265079,16.96114803,5.864213179
AT1G65500,77.87069808,28.26858006,25.41159044
AT1G65510,18.13427215,16.01886203,1.954737726
AT1G65520,242.1458694,264.7823665,221.8627319
AT1G65540,1564.881015,1607.539919,1529.582271
AT1G65541,65.07003538,105.5360322,41.04949225
AT1G65560,772.3066494,991.2848739,911.8851493
AT1G08767,2.133443783,0,0
AT1G65580,1521.145417,1684.807371,1576.495976
AT1G65590,929.1147674,1093.051762,757.4608689
AT1G65610,0,0,2.932106589
AT1G65620,228.2784848,185.6303424,202.3153547
AT1G65630,0,0,6.841582042
AT1G65640,0,0,0
AT1G65650,1794.226221,1803.535408,2100.365687
AT1G65660,2002.23699,1623.558781,2090.591998
AT1G65690,6.400331349,0,0
AT1G65700,1338.735974,1370.083847,1632.206001
AT1G65710,585.6303184,700.1184994,700.7734749
AT1G65720,4104.745838,3113.31295,3667.087975
AT1G65730,439.4894193,74.44059415,141.7184852
AT1G65735,0,0,0
AT1G65740,0,1.884572004,0
AT1G65760,0,0,4.886844316
AT1G65780,25.60132539,65.96002013,51.80054975
AT1G65790,21.33443783,10.36514602,12.70579522
AT1G65800,110.9390767,24.49943605,30.29843476
AT1G65810,142.9407335,257.2440785,251.1837978
AT1G65820,2199.58054,1944.878308,2066.157777
AT1G65840,1227.796897,1503.888459,1284.262686
AT1G65845,27.73476918,13.19200403,4.886844316
AT1G65850,0,0,0
AT1G65860,0,3.769144007,0
AT1G65870,5.333609457,0,3.909475453
AT1G65880,1.066721891,0,0
AT1G65890,9.600497023,0,4.886844316
AT1G65900,2108.909179,2428.271027,2145.324655
AT1G65910,107.738911,83.86345416,32.25317248
AT1G65920,851.2440694,941.3437158,910.9077805
AT1G65930,10915.76512,11283.87487,10243.80305
